"купила телефон и сразу волна положительных эмоций. я очень ценю качество дисплея и камеру, это для меня по важности являлось на первом месте. естественно я проверила сразу и была удивлена, насколько хороша камера, почитав про нее в интернете узнала, что это из-за новейшего лазерного автофокуса. а дисплей порадовал отличной цветопередачей, создавалось ощущение, что иконки на нём были совсем рядом с пальцем. вместе с телефоном я купила и чехол quick circle, теперь доступ ко всем необходимым иконкам всегда под рукой. lg не смотря на свои немаленькие размеры, не ощущается огромной лопатой и очень хорошо лежит в руке. цена на него очень удивила, ведь он не уступает своим предшественникам. вообщем я остановилась на данной модели и ни сколько не жалею о своей покупке.",POS
"в целом телефоном доволен
идеальное соотношение цена-качество
так же купил фирменный чехол с окошечком, нравится))",POS
"совсем недавно купил его. очень боялся его размеров. но потом плюнул и купил. и знаете что, я не ошибся с выбором. уже вот-вот придет обновление до android lollipop, что не может не радовать, интернет очень шустрый, что понятно, т.к. не просто так в названии приставка lte. в смартфоне есть все. очень порадовала возможность расширить память, что для такой цены очень важно. отличный смартфон, всем рекомендую кто ищет себе достойный телефон. ах да, чуть не забыл. за такую цену у него конкурентов почти нет. а те которые есть, вы просто сравните даже характеристики и сами все поймете.",POS
"пользуюсь данной моделью телефона уже год, сейчас буду покупать другой,  потому что он сам перезагружается и быстро садится, я в 7 встаю в 12 уже полностью сел, приходится носить с собой зарядку, каждые 15 минут не видит сеть и ищет её, до меня нельзя дозвониться  ,не знаю в телефоне дело или в операторе, после года использования долго открывает приложения, клавиатура не работает, пробывала несколько раз делать общий сброс, не помогло, фронтальная камера не очень, поначалу когда я его купила очень нравился, но видите спустя год телефон уже нужно менять...",NEG
"брал модель по ценовому диапазону до 13 тысяч рублей. понравилась эта модель, сначала хотел взять d724, но потом понял, что 2 сим-карты мне не надо, а в d722 еще и lte есть. брал в интернет-магазине, даже не видев модель в глаза, пришел, посмотрел на него и купил. не жалею до сих пор о покупке. телефон полностью отвечает заявленным способностям. советую еще в комплект взять оригинальный чехол с окошком.",POS
ставлю 4 балла из за плохой оптимизации телефона на такие характеристики. т.е тормоза.,POS
я его берегу что бы не поцарапался,NEG
"при опыте использования - несколько месяцев, могу отметить лишь следующее:
-  внезапное исчезновение визуальных переходов;
- случаи долгой загрузки главного экрана - небольшое подвисание после нажатия кнопки ""домой"", прогрузка ярлыков приложений продолжительностью в несколько секунд (скорее всего, проблемы моего устройства).
но это всё равно не снижает моей оценки данной модели.",POS
"после полгода использывания этого телефона могу сказать, что телефон за свою цену 180 евро неплох, но что меня разочаровало, так это то, что экранная клавиатура начала сама сворачиватся в некоторых приложениях- после обновления на lollipop, а так в принципе телефон нормальный за свою стоимость",POS
"через пол года и обновления андроида на 5, начал дико трмозить. не помог да же откат на 4 андроид. через год случился отвал батарейки. в общем с комфортом можно пользоваться данным аппаратом только пол года, а затем покупать новый....",NEG
"покупал на замену xperia zr. нужен был телефон с долгим зарядом, и экраном от 5"" до 5.2"". очень долго выбирал и начитавшись отзывов о lg g2 и о данной модели - решил брать. по сравнению с сонькой, которая прослужила мне 2 года - плохой. везде конечно свои плюсы и минусы, но : 
 камера ужасная - изображения зернистые, а в темноте(как и у многих других) так во обще. катастрофически не хватает оперативной памяти! пусть он стоил бы на 2т дороже, но жалко лишнего гига что ли было?! из-за этого - в родном браузере максимум 9 вкладок. стоит свернуть браузер и открыть другое приложение - как в браузер нужно входить по новому. беспроводная гарнитура отрубается если слушать музыку и запустить игру из-за той же нехватки памяти. запуская компилятор и открывая литературу в первом слетает весь код если не сохранил. даже главный экран грузиться некоторое время после выхода из приложения. ну и прочие косяки связанные с памятью. также огорчило отсутствие otg. флешка теперь без дела. 
 касаемо плюсов - размер экрана(но это индивидуально), родной чехол с функцией quck circle смотрится хорошо, а так же удобно и практично. небольшие рамки относительно дисплея, нормальный звук. аккумулятор, хоть ожидал и большего. достаточно легко прошивается, рутируется и т.д. 
  жалеть уже смысла нету. идеального телефона под меня еще нету( у всех свои фишки был владельцем (samsung, htc, sony) если бы от всех понемногу....или по спец заказу. в целом обычный телефон. для неизбалованного пользователя пойдет.",NEG
"гоняю почти месяц и всем доволен. камера делает снимки настолько чёткие аж глаз режет :) качество отличное. съёмка видео тоже просто класс. просматривал отснятое видео на телевизоре fullhd всё отлично.  lte на ходу в маршрутке 28 мбит. не тормозит. яркость экрана мне достаточно  яркости 40-45% т.к. больше делать глаза слепит прям, а ночью или в тёмном помещении есть риск вообще ослепнуть моментально. краски сочные и также всё чётко. при использовании мобильного интернета (безлимитка, поэтому включен всегда) вк, whatsapp, viber, изредка парочка видео из youtube и звонков примерно 15 за день - хватает почти на 2-е суток. разговорный динамик очень громкий. у кого проблемы со слухом рекомендую брать т.к. для нормального слуха на всю катушку выкрутишь и после нескольких часов разговора оглохнешь совсем, а сидящий рядом не напрягаясь услышит весь разговор. поэтому громкость всегда ставлю почти на минимум чего вполне достаточно!
единственное, что заметил - это небольшое подтормаживание когда печатаешь сообщение в whatsapp или в viber. печатаю быстро и телефон за мной не успевает, но в sms всё нормально. наверно недоработка в самих приложениях, но писать об этом в службу поддержки не стал т.к. это не сильно напрягает.  
подключил смартфон к тв в качестве пульта ду тут тоже все отлично.  miracast не работает, но думаю из-за моих маршрутов под тв от билайна. поэтому в недостатки не написал.  решение проблемы пока не нашёл.
gps работает отлично, в поездке всё определял точно и быстро. 
экран очень маркий, а задняя крышка, на мой взгляд, на ощупь не очень приятная. кого сильно нервирует это покупайте чехол :) 
в целом же аппаратом доволен и советую покупать.",POS
на троечку.,NEG
"первое что я оценила в этом смартфоне – это упрощенный интерфейс и надежная безопасность. умная клавиатура создана для простоты печати текста. лазерный автофокус - автоматически определяет расстояние до предмета и обеспечивает более четкие снимки в условиях недостаточной освещенности. просто коснитесь экрана для фокусировки  и одновременного получения снимка. ни одной лишней детали в интерфейсе камеры. кнопки управления на задней панели тоже стали приятным дополнением, с таким я не сталкиваюсь первый раз, но к хорошему быстро привыкаешь. понравились функции гостевого режима, теперь можно создавать несколько учетных записей, а еще «умная клавиатура» можно подстроить под себя по высоте и размеру клавиш. я очень довольна своим новым приобретением и надеюсь что так все и останется.",POS
"опыт использования небольшой, приобрела пару дней назад. телефоном довольна, все функции очень понравились, особенно дополнительные – это «knock code» - разблокировка экрана с помощью уникальной комбинацией, которую нужно придумать, с помощью этого мой смартфон защищен. ну и конечно, поддержка 4g lte, теперь интернет просто летает.",POS
"в целом достойный аппарат за свою цену. не без недостатков, но ни один из них лично для меня не является катастрофическим, хотя аудиоплеер d722 ""никакой"". расторопность работы интерфейса на новой официальной прошивке v20a-cis (android 5.0.2) по-прежнему хромает, причем даже сильнее, чем с заводской 4.4.2. тем не менее, о покупке не жалею (в целом), ведь как смартфон для решения всех типовых задач и даже просмотра кино g3s вполне пригоден, а с такой его батареей можно без опасений довольно интенсивно гонять аппарат - до вечера заряда все равно хватит. этому бы смартфону датчик освещенности и олеофобное покрытие на экран - был бы, с моей точки зрения, почти идеальный девайс в своей категории, а пока - 4 звезды. хотя после обновления до android 5 хочется снизить оценку.",POS
в целом телефоном довольна. покупался в большей степени из-за дизайна и 4g. для девушки хороший вариан.,POS
"не могу сказать, что обновление совсем ужасное. к счастью, ""окирпичивания"" телефона не произошло, и в целом, скорсть его работы осталась прежней, но есть небольшие недостатки:
- регулярное появление надписи-оповещения ""в настоящий момент загрузка невозможна. повторите попытку позже"", при этом ничего на самом деле не загружается.
- новая версия по стала поглощать больше заряда аккумулятора, чем прошлая.
- прогрузка главного экрана после выхода из некоторых приложений стала продолжительнее. сначала я вижу фоновое избражение, а только через несколько секунд сами ярлыки.
 надеясь на скорое исправление этих ошибок, я не снижаю оценку. телефон получает ""5"".",POS
"покупкой телефона очень доволен, очень и очень удобный в испоьзовании, вполне впечатляет. цена качество - оптимальное соотношение, шустрый телефон. советую, не пожалеете.",POS
"недостаток один - мало внутренней памяти, доступно всего 4гб гдето (из 8). не все приложения можно перенести на sd.кнопки на задней крышке оказались очень удобными(при покупке смущала эта оригинальсть). камера отличная. при плохом свете - тоже хорошие снимки.",POS
"брал телефон как экстренную замену внезапно умершему sony z (маленький сынишка разбил экран). в декабре бюджет был достаточный, но искал модель подешевле в расчете поменять через полгода. после долгого поиска и сравнений решил брать эту модель. 
конечно это не топовая модель, это скорее плохенький среднячок! слабый во всем - быстродействие - тормозит при штатном использовании - телефон, смс, почта, хотя откровенных зависаний не было. плохая камера и ужасный автофокус. плохой экран со слабой яркостью и цветопередачей. слабый аккумулятор. 
вспоминая старенькую сони, понимаю что сильно упал в качестве телефона, ищу замену. единственное что останавливает - резко выросшие цены на телефоны топовых брендов на интересующие модели",NEG
"купила чет года три-четыре назад. за эти три-четыре года он не начал виснуть, ничего не сломалось. один раз со всей дури закрыла его дверью машины, согнулся чуть ли не пополам, стекло вдребезги и ничего, звонил себе. поменяла стекло - других последствий никаких.
хороший телефон. все элжу почему-то ругают, а мне нравится.",POS
"достойный смартфон (мини версия флагмана lg g3) за цену в пределах 15 000 рублей.лучший телефон в соотношении цена и качествоузнаваем многими, внимания к вашему девайсу нет предела..за пол года использования смартфона остались только положительные впечатления.",POS
покупкой довольна.хорошее соотношение цены и качества.,POS
"за свои деньги это очень хорошая вещь, не пожалел что купил, здесь есть все что мне нужно; добротная камера 8мп с лазерным автофокусом, качественный  динамик, неплохая эргономика, очень приятный материал поверхности напоминает металл,а так много невозможно не сказать про камеру при помощи, которой я свободно фотографировал в темноте и снимки получились отличные и чёткие, с помощью виртуальной вспышки на  фронтальной камере. понравилась батарея 2540 мач, которая держит аккумулятор 1-2 дня. главное что в этом смартфоне есть lte!!! потрясащий экран в 5 дюймов, удобно смотреть фильмы и видео. дополнительные функции, которые мне понравились  - это «умная клавиатура»,  нок код и гостевой режим.ну в конце скажу что за свою сумму конкурентов у данного девайса просто нет.",POS
"3. нет датчика освещенности......в принципе я не пользовалась им....всегда ставила на 80....но вот сегодня стало не удобно, когда на солнце достала из сумки......а изображение очень тускло.....ну может это придирки) выкрутила снова на 80 и все ок)4. цвет датчика не изменить на разные события....для меня это минус существенный....привыкла как у g2....5. звук на ушниках не очень хороший.....все таки хрипит как то....в целом телефон стоит своих денег ( 12500 рст), но мне очень обидно, что нет достойного функционала камеры, поэтому 4, но твердая)",POS
"за два с половиной года один раз обнулил, а то память как то забилась и телефон начал тупить, лаги прошли. кароч телефон наманый, но если вы хотите поиграть то это явно не то что вам нужно. думал может поменять, но зачем, если ничего прям конкретно нового телефоны в принципе дать уже не могут. а так пока не выйдет из строя менять не вижу смысла.",POS
"в первые два месяца было в целом хорошо - все буквально летало. порадовал дизайн, качество камеры и связи. потом мне предложили обновить android. и тут началось... отклик самых простейших программ, камеры, браузера увеличился до невыносимо долгих 6-8 сек. всегда, и даже после перезагрузки. иногда хочется просто швырнуть его об стену. 
неприятностей стало больше, когда после обновлений facebook и пары других ""тяжелых"" приложений обнаружилась нехватка памяти, причем на карту памяти можно скидывать только мультимедиа, программы можно устанавливать только во вшитую память, которой в телефоне курам на смех. сейчас приходится почти каждый день удалять кэш, чтобы телефон хотя бы как-то работал.
но и это еще не все. после нескольких месяцев использования пришлось купить внешний аккумулятор, т.к. даже при средней нагрузке и яркости экрана в 30% батарейка не выдерживала рабочего дня, 8-10 часов от силы. еще он может неожиданно сам перезагрузиться при использовании приложений. 
в целом, это полное разочарование и трата нервов, я посчитал своим долгом предупредить возможных обладателей сего ""чуда техники"".",NEG
"пользовался этим смартфоном 3 года, потом отдал маме, два года у нее. первое время всё было на высшем уровне, в дальнейшем просто стало нехватать оперативки, оно и понятно девайс устарел, но звоники, месенжеры, интернет, у него всё работает без нареканий. слабые камеры, но в то время было ок. итог: смартфон был неплохим бюджетным решением, впоследствии просто устарел",NEG
"у жены стал глючить samsung s3, постоянно разряжался, хотя, купили его полгода назад. решил купить ей другой аппарат на замену. для нее приоритетным являлся стильный дизайн, простота в использовании, легким на вес. поскольку есть ребенок хотелось иметь в аппарате хорошую камеру. из предложенных аппаратов мне очень понравился этот аппарат, считаю его идеально подходящим как для женщин, так и для мужчин. жена не пожалела и была рада такому моему выбору. нам нравится быстрая скорость работы, чуткий звук внешнего динамика, легко закачивается музыка, яркий экран, несмотря на то, что она постоянно сидит в вк, instagram 4g lte самое оно, телефон отлично держит заряд, за счет экрана стало удобное чтение в телефоне. в смартфоне есть много разных функций, например, «два окна» - можно сидеть в двух браузерах или приложениях одновременно, так же, функция разблокировки смартфона – очень удобна, нужно придумать свою комбинацию и смартфон разблокируется. и еще обратил внимание на то, что даже, когда она в метро, я до нее спокойно дозваниваюсь, а еще забыл отметить, что ребенок уронил телефон накафель- в результате с телефоном все ок. в результате принял решение купить себе такой же телефон.",POS
"до этого был и есть lumia 920. винда просто летает! все приложения, нужные мне, работают как часы! а это ....то ли это андроид 5.0 такой требовательный к ресурсам, то ли оболочка от lg-полнейшее уг. думаю, что положу этот ""флагман от lg"" в дальнюю коробку и буду использовать на крайний случай вместо запасного.никому не рекомендую эту модель от lg.",NEG
"телефон приобретал для замены старого телефона. приоритетным в выборе видел lte. хотелось иметь качественную камеру. кроме того, хотелось чего-нибудь новенького, чтобы устройство  имело свои отличительные черты, свою «изюминку». этой, так сказать «изюминкой», для меня  стали кнопки на задней стороне смартфона (rearkey). обращает на себя внимание и дизайн устройства - как у флагмана lg. 
lte интернет удачный- «летает» как домашний wi-fi . я остался довольным тем, что выбор пал на приобретение телефона с lte: экран защищен коленным стеклом, задняя сторона с эффектным металлизированным покрытием. 
данный факт, на мой взгляд, подтверждает еще раз и то, что цена данного смартфона соответствует выбранной категории.
как я уже отмечал выше, требовательные игры «идут» плавно, без тормозов. благодаря наличию ик порта можно управлять телевизором, двд плеером и прочим, возможно, мелочь, но мне понравилось. 
хочу отметить также наличие лазерного автофокуса- данная функция значительно снижает время фокусировки, а сама камера издает снимки хорошего качества. внешний динамик громкий, соответственно, громкий звонок слышен замечательно. хорошо слышно и собеседника, по словам собеседника, меня тоже очень хорошо слышно. для меня это важный фактор, так как плохая слышимость в  моем старом телефоне, не давало нормально использовать телефон по его назначению. отличная емкость аккумуляторной батареи в режиме просмотра видео, игр хватит часов на 5, а в режиме «лайтового» использования я заражаю раз в два дня. экран оставляет приятное впечатление: хорошие углы обзора, цветопередача, 5 дюймовый дисплей. 
что касается внешнего вида, то наличие фирменного стильного чехла quick circle, и разработанные под этот чехол специальные функции в самом смартфоне, принесли мне самые приятные впечатления о телефоне.  
подводя итоги, однозначно скажу, что покупкой доволен на все 100%. ни разу не пожалел, что приобрел данный телефон.",POS
"иконки, заводские темы не понравились.но хорошо ,что можно скачать и поменять иконки в lgsmart. после самсунга тяжело привыкаю к lg.и цена повысилась на него в декабре необоснованно. кстати в магазинах на него нет аксессуаров. чехлов нет,даже плёнок. нужно искать в интернете.а так вроде неплох,посмотрим. самое приятное это lte",POS
"что со с связью??? он практически не принимает звонки! сначала думал, что дело в операторе (мегафон). в офисе мегафона сказали - что это из-за интернета, ""купите для работы простой кнопочный""(???). но мне как раз для работы и нужен современный телефон. отключил интернет, поставил переадресацию вызовов на другой телефон (самый дешевый, кнопочный nokia) - все без изменений: лежат рядом, на подоконнике. lg просто лежит, а дешевый кнопочный принимает его звонки (переадресованные соответственно). или просто в процессе разговора теряет сеть. но ведь это прежде всего телефон!",NEG
"купил жене, но уже ищу новый - она скорее всего разобьет его об стену... сознательно брал lg, поскольку их техника всегда радовала - все телевизоры, планшеты, да и телефон g2. брать g3s  не рекомендую. за эти деньги найдете намного более достойные аппараты!",NEG
lg телефон больше не куплю,NEG
"купил недавно. искал, прежде всего, удобный стильный смартфон с хорошей камерой по приемлемой цене. этот смартфон удовлетворил все мои запросы. большим плюсом пошел премиальный чехол, который не мешает пользоваться этим маленьким чудом, быстрый доступ к смс, звонкам и многому другому. не любитель делать селфи, но с эти смартфоном это настолько удобно делать, что волей неволей подмывает щелкнуть себя любимого, в этом смартфоне делать селфи проще, всего лишь нужно подвести ладонь к эрану, сжать ее в кулак и после отсчета 3 секунд, селфи фото готово.  получается, как бы и не селфи вовсе. не могу не отметить поддержку 4g сетей, теперь в интернете можно летать. функция «умная клавиатура» - помогает подстроить под себя клавиатуру по ширине и по размеру.",POS
"сначала все было хорошо. потом начались проблемы. как уже писал смс, камера долго открывается, 3-4 секунды, долго. кое как настроил вайфай. при родном домашнем экране жуткие тормаза. слегка разачарован, телефону всего 6 месяцев, а уже хочу поменять, к сожалению. если б средства позволяли поменял бы сразу. ну может только у меня такие проблемы. еще оперативки маловато. неделю назад рутировал, стало лучше. родной домашний экран особо уже не тормозит, смс тоже вроде лучше, камера правда долго открывается. единственное, что до сих пор раздражает ,это кнопки звука, очень не удобно. кнопкой включения редко пользуюсь, так как двойной тап и включает и выключает экран.",NEG
"не рекомендую брать лыжу. все достоинства перекрывает стремный передатчик, из-за которого разговаривать нормально просто не вариант. ловить гарнитуру тоже будет херова, если взять за телефон за верхнюю часть. чехол квик-серкл на первый взгляд вроде прикольная задумка, но при повседневном использовании выясняется что он дико не удобный, вдобавок камера перекрывается флипом. задние кнопки сами по себе не обламывают, но плечом держать телефон не получиться, так как плечом будешь его постоянно выключать.вообщем телефон не фонтан, а тем кто рассчитывает брать трубку в данной ценовой категории - рекомендую обратить на asus zenfone 5, ибо там телефон - просто произведение искусства. сборка, экран, функционал, качество связи, скорость работы, оболочка, камера. асус за все время эксплуатации(около 2 месяцев) даже не приходилось перезагружать. телефоны обновляю часто, и через меня проходили разные модели, и могу сказать что зенфон в моем рейтинге по качеству и юзабилити стоит выше четвертого афоня. как у них такой аппарат получился - не могу даже представить. тем более стоит дешевле, на разницу берите бампер, так как говорят гг3 может расколоться. единственное что послабее немного аккум и нет 4г, а в остальном... просто  посмотрите сами и сравните=)",NEG
"и кстати в х видео ну вы поняли 
палёные экраны плоха работают но покрайней мере у меня пришлось менять экран",POS
"всё что снизу написано про кнопку домой и про прожорливость - бред, проплачено наверное. всё работает идеально, просто супер идеально! аккумулятор держит хорошо! голосовые фишки есть на русском - нужно лишь скачать языковый пакет. 
в системе работает всё! снизу ещё писали про сырую систему - тоже бред. работает всё идеально (что неожиданно для android). ещё написала девушка что её 5 айфон лучше  держит батарею - ей и правда наверное заплатили. у меня и 5 и 5s были - акб на полдня, иногда чуть больше. не надо пудрить людям мозги.  
достойный сбалансированный аппарат. брал за 36 на старте. упадёт на 2-3 тысячи и смело берите. это мой первый китаец и первый huawei - я очень доволен аппаратом. на фоне яблок, которые выключаются на морозе, мало держат заряд и долго заряжаются, и при этом дорогие - этот телефон просто пушка! 
 нашёл ошибку - при активной функции ok, google, камера в режиме записи видео выдает ошибку. пришло обновление - ошибка исчезла. 
2 обнов добавили значок не беспокоить",POS
"ребят, тут смотрю пишут какой плохой акб, это неправда. хороший акб. с утра до вечера юзаю соцсети, фоторедакторы и другие программы (без игр).камеры творят чудеса, много разных режимов, прикольная 3d панорама (эппл с лайв фото лесом), боке получается отлично. фронталка правда не зашла - растягивает края. звук громкий, а вот в наушниках наоборот. причём дело не в них, а в аудиочипе. уведомления как то некрасиво отображаются. настройки немного вразброс. быстрый сканер, быстрее айфона. попробуйте. удобство использования одной кнопкой - эппл просто курит в сторонке, это же реально удобно, когда нажимаешь""назад"" на кнопке, а не в верхнем углу куда тянуться надо. куча приятных фишек от эмуи. несколько учеток, приложения клоны, темы. телефон подлагивает при прокрутке настроек, контактов и тд. зарядка быстрая кайф. в комплект положили даже чехол. в общем рекомендую. хороший аппарат.",POS
одни положительные эмоции... рекомендую к покупке...,POS
"всё идеально для нетребовательного пользователя, такого огромного  потребления батареи как у пользователя ниже не замечено, даже после обновления на последнюю версию",POS
"какие могут быть комментарии, если есть только сплошное разочарование.... 
история пользования китайской игрушкой началась года три назад... до момента покупки хуавей пользовался исключительно самсунгами. так сложились обстоятельства, что пришлось приобрести huawei p8. впечатления оооочень положительные... за три года использования ни единого зависания или глюка, стабильная работа, как и положено флагману. решил попробовать всеми хваленый p10, перед покупкой p20. и что я получил? сырой, недоделанный аппарат с массой багов, глюков... самое интересное в том, что у меня в пользовании побывало два аппарата p10... так вот первый телефон я сдал обратно, так как был  фон при включении громкой связи и масса глюков... мне его поменяли на другой... и что вы думаете? фон остался, все глюки и баги остались... в итоге - очень неприятный осадок, который мне просто не позволит приобрести еще когда-то аппарат этой марки... тем более глядя на цену p20 - рисковать особо не стоит, лучше взять iphone.
посоветую ли я кому-нибудь этот телефон? нет! никогда! сам жалею, что приобрел...",NEG
очень достойный аппарат. доволен. наиболее близкий конкурент- старенький s7. но по мне huawei лучше в своем ценовом диапазоне. в игры не играю.,POS
